g,q,v
6.440000000000000000e+02,4.306770090874239010e+00,4.053314534019051285e-01
6.440000000000000000e+02,4.939949225309962166e+00,8.768195470554553950e-01
6.440000000000000000e+02,1.548957677798051158e+00,8.625117017875949532e-02
6.440000000000000000e+02,3.952356693966856405e+00,9.576562397268322258e-01
6.450000000000000000e+02,2.035542268359594509e+00,7.958308100310775846e-01
6.450000000000000000e+02,2.300793083707648456e+00,1.971834864445507485e-01
6.450000000000000000e+02,1.749176419175663799e+00,4.598539691963459131e-01
6.450000000000000000e+02,1.868568054099321696e+00,8.454754832541935272e-01
6.450000000000000000e+02,1.221303601915291193e+00,2.899424902024470008e-01
6.450000000000000000e+02,3.284937699090834107e-01,3.219427340753565625e-01
6.450000000000000000e+02,3.009754625314769783e+00,8.873564902951946998e-01
6.450000000000000000e+02,8.586420381597775764e-01,1.855798950227391941e-01
6.450000000000000000e+02,4.648922230659418453e+00,4.867540565049863766e-01
6.450000000000000000e+02,3.379485191993311766e+00,2.515755009259240671e-01
6.460000000000000000e+02,3.885060004033755288e+00,3.886760921637830712e-01
6.460000000000000000e+02,2.004665093735756187e+00,9.862092660154312407e-01
6.460000000000000000e+02,3.157749747010620833e+00,8.377688349242607968e-01
6.460000000000000000e+02,4.530568904773990546e+00,1.132439529254049004e-01
6.460000000000000000e+02,1.938789089804180410e+00,7.401324837395245604e-01
6.460000000000000000e+02,1.123515200799102276e+00,2.620292130705702549e-01
6.460000000000000000e+02,8.954813378913561994e-01,4.846483006778291580e-01
6.460000000000000000e+02,2.465361238543754663e+00,9.112085154546032406e-01
6.460000000000000000e+02,4.778401136964301799e+00,4.396765632369360466e-01
6.460000000000000000e+02,8.712644719647338887e-01,9.015711839684051876e-01
6.470000000000000000e+02,4.650020097109131001e-02,2.547014666772896563e-01
6.470000000000000000e+02,4.504167032784015312e+00,8.854896478830599493e-01
6.470000000000000000e+02,6.965325456890969491e-01,5.246471436155347723e-01
6.470000000000000000e+02,1.403747194149686628e+00,1.248774705315841560e-01
6.470000000000000000e+02,8.670032584043685375e-01,1.197815707993700185e-01
6.470000000000000000e+02,1.631848067884696274e+00,8.831622765288009713e-01
6.470000000000000000e+02,1.658679620603996652e+00,1.910385136079247870e-01
6.470000000000000000e+02,3.083781164709065159e+00,6.125654144389680589e-01
6.470000000000000000e+02,1.802177160053022309e+00,1.627337228246662493e-01
6.470000000000000000e+02,2.685503368774418753e+00,5.801448624501929219e-01
6.480000000000000000e+02,1.045121362508256713e+00,5.500260560863023951e-02
6.480000000000000000e+02,4.828439126143248217e+00,4.110975582199583034e-02
6.480000000000000000e+02,3.680170483836112894e+00,7.823650545471549922e-02
6.480000000000000000e+02,1.768413508471367024e-01,7.101429795653770860e-01
6.480000000000000000e+02,4.138576110190916424e+00,8.808036444561958556e-01
6.480000000000000000e+02,9.612566889275014903e-01,4.374033686379231733e-01
6.480000000000000000e+02,3.237011053940887173e+00,5.465165635913221687e-01
6.480000000000000000e+02,1.256937442863529375e+00,5.200755743061834524e-01
6.480000000000000000e+02,3.299997010023505428e+00,8.033974168809696614e-01
6.480000000000000000e+02,3.403143354314748237e+00,2.956256091448152823e-01
6.490000000000000000e+02,4.178311147287906202e+00,4.883232260279981585e-01
6.490000000000000000e+02,2.842828993172417107e+00,5.733995483918996605e-01
6.490000000000000000e+02,2.810795378931029820e+00,8.895381923951377612e-01
6.490000000000000000e+02,3.018907236937117933e+00,3.959931106089525921e-01
6.490000000000000000e+02,2.922249674409572506e+00,7.591302524680263453e-01
6.490000000000000000e+02,3.507128361708400810e+00,9.567935346943359232e-01
6.490000000000000000e+02,1.598136771714664395e+00,3.035119548300825310e-01
6.490000000000000000e+02,4.902929585356258890e+00,1.916275302238299449e-01
6.490000000000000000e+02,1.395622413470245071e+00,6.545037413762614387e-01
6.490000000000000000e+02,3.293924040825524369e+00,7.553233901521337890e-01
6.500000000000000000e+02,3.192874097062487593e+00,4.118591716485910936e-01
6.500000000000000000e+02,3.418052345033519401e+00,6.947527608618425665e-01
6.500000000000000000e+02,2.751298726170162467e+00,6.956588950400336424e-01
6.500000000000000000e+02,1.869360418581472727e+00,9.525623480756439942e-01
6.500000000000000000e+02,7.971773460150838320e-01,5.088543379872113581e-01
6.500000000000000000e+02,3.690706204908436483e+00,1.424846000000689061e-01
6.500000000000000000e+02,6.460478263167585000e-01,4.686973499860036529e-02
6.500000000000000000e+02,1.430597714906637341e+00,5.673084272891172342e-01
6.500000000000000000e+02,2.242695490978515060e+00,8.500979836355628816e-01
6.500000000000000000e+02,4.502646056232498140e+00,4.923444494032027663e-01
6.510000000000000000e+02,7.290569337028118824e-01,2.989126834684265877e-01
6.510000000000000000e+02,4.872489081259464783e+00,5.410745517653831049e-01
6.510000000000000000e+02,4.609717131304655879e+00,1.445495672491298178e-01
6.510000000000000000e+02,1.914793381805565797e+00,6.084775381229334812e-01
6.510000000000000000e+02,7.575789260805354530e-01,4.888630553756316832e-01
6.510000000000000000e+02,3.764795051093697165e+00,6.223535053749507107e-03
6.510000000000000000e+02,4.476879513773574182e+00,1.818827965702703997e-01
6.510000000000000000e+02,4.226425332359387887e+00,8.809389789704009655e-01
6.510000000000000000e+02,4.584644594224065450e+00,2.640112113182354614e-01
6.510000000000000000e+02,2.710060855359992527e+00,8.815545829443666159e-01
6.520000000000000000e+02,4.005156446245868196e+00,5.676804252477889445e-01
6.520000000000000000e+02,5.138533124107680372e-01,6.016727215943998841e-01
6.520000000000000000e+02,7.347137586088098304e-01,6.284497483790153494e-01
6.520000000000000000e+02,3.384256726586418296e+00,5.460378966187358074e-01
6.520000000000000000e+02,9.022081484032695720e-01,6.179698722378036413e-01
6.520000000000000000e+02,2.194619155313393133e+00,1.751131796118443607e-02
6.520000000000000000e+02,4.459266226601872773e+00,8.112212943419473410e-01
6.520000000000000000e+02,2.964740965922398441e+00,7.987829159783139676e-01
6.520000000000000000e+02,2.535636473018648473e+00,8.479621901329199574e-01
6.520000000000000000e+02,1.673134989853131138e-01,4.254576983140124780e-01
6.530000000000000000e+02,3.609087081710012246e+00,7.595136968349921469e-01
6.530000000000000000e+02,2.673804097849818984e+00,1.982955215704285123e-02
6.530000000000000000e+02,2.184075505870019640e+00,4.819731830815885409e-01
6.530000000000000000e+02,1.255497934720939401e-01,4.684805590068908954e-01
6.530000000000000000e+02,1.604883823942347298e+00,8.140528703153085965e-01
6.530000000000000000e+02,1.175924832860649749e+00,9.853437376503705325e-01
6.530000000000000000e+02,6.070094758081606701e-01,2.193557928047245031e-01
6.530000000000000000e+02,3.391516153860918870e+00,8.959452571272175092e-03
6.530000000000000000e+02,9.555373036792713659e-01,7.244875465544156068e-01
6.530000000000000000e+02,2.277985349929898096e+00,4.543744958097271081e-01
6.540000000000000000e+02,4.192001670549760917e-01,9.052942342122560770e-01
6.540000000000000000e+02,1.931210670725038270e+00,9.249521529389086449e-01
6.540000000000000000e+02,2.221781493943086438e+00,6.339556752128622241e-01
6.540000000000000000e+02,4.137887780331483967e+00,4.341676459668165622e-01
6.540000000000000000e+02,1.620044445057033933e+00,6.925504486359136402e-01
6.540000000000000000e+02,1.388552604313475491e-01,3.482834615755168173e-01
6.540000000000000000e+02,2.142242115352162912e+00,6.173976426447336241e-01
6.540000000000000000e+02,1.810517142192320073e+00,2.173311734070665358e-01
6.540000000000000000e+02,3.784254341544183831e+00,2.095425053134117865e-01
6.540000000000000000e+02,2.376470547580648685e+00,3.205712769201047863e-01
6.550000000000000000e+02,1.933621665476730644e+00,2.376777589259929657e-01
6.550000000000000000e+02,2.309108653246304321e+00,3.561910234728832281e-01
6.550000000000000000e+02,2.639332283872081186e-01,9.075773898034484866e-01
6.550000000000000000e+02,7.877842742931384645e-01,8.725674169005492864e-02
6.550000000000000000e+02,4.019534749030928111e+00,1.984596035080919973e-01
6.550000000000000000e+02,4.757453731068002512e+00,8.882121632141086742e-01
6.550000000000000000e+02,1.391483903601232086e+00,8.656459677825965038e-01
6.550000000000000000e+02,2.518991164226293655e+00,3.571779017516890642e-01
6.550000000000000000e+02,3.650590672055240127e+00,5.959796613230529116e-01
6.550000000000000000e+02,9.053426740209713497e-01,4.213887062657283300e-01
6.560000000000000000e+02,1.792405130674739056e+00,3.655504415145542918e-01
6.560000000000000000e+02,4.793127296923806568e+00,6.430130277548264939e-01
6.560000000000000000e+02,4.885362568817167350e+00,7.760249084172443634e-02
6.560000000000000000e+02,4.606561300961868000e+00,6.567683496277841870e-01
6.560000000000000000e+02,1.237115749223659522e+00,1.725972111588919278e-01
6.560000000000000000e+02,1.869046413734224421e+00,8.413201704358157507e-01
6.560000000000000000e+02,9.355249605087051501e-01,2.865005530230623210e-01
6.560000000000000000e+02,2.279648252287608923e+00,3.710693133655376119e-01
6.560000000000000000e+02,2.755209377185046105e+00,1.903326945176977425e-01
6.560000000000000000e+02,3.127975248613706238e+00,8.870155406871780279e-01
6.570000000000000000e+02,4.600874360073753166e+00,8.242085500291284061e-01
6.570000000000000000e+02,3.587044791099225360e-01,7.927735708590563091e-01
6.570000000000000000e+02,4.541087124866193925e+00,1.271757121788504863e-01
6.570000000000000000e+02,3.589957848621945669e+00,1.003456834997898950e-01
6.570000000000000000e+02,2.856066763776633266e+00,8.415028092566223528e-03
6.570000000000000000e+02,4.257004751910109519e-01,6.314384019612848675e-01
6.570000000000000000e+02,4.213585519824480929e-02,6.310414239206716402e-01
6.570000000000000000e+02,2.356350582774624058e+00,9.130560983854814072e-01
6.570000000000000000e+02,8.686279616497444289e-01,2.353199904855274305e-03
6.570000000000000000e+02,2.669779679058195132e+00,8.250923872053432806e-01
6.580000000000000000e+02,1.599223216456367336e+00,4.995049563428365369e-01
6.580000000000000000e+02,4.295512178247109070e+00,2.764754766557382393e-01
6.580000000000000000e+02,2.447913286161173652e+00,4.223510476932890167e-01
6.580000000000000000e+02,7.027385986969736376e-01,3.087178237053562757e-01
6.580000000000000000e+02,1.303067987173538889e+00,2.931631418012128343e-01
6.580000000000000000e+02,2.912914525808000477e+00,6.242565596532044792e-01
6.580000000000000000e+02,1.661100270117313871e+00,3.925452806568028308e-01
6.580000000000000000e+02,9.141118839401773943e-02,2.356465234266298392e-01
6.580000000000000000e+02,3.565930549784490644e+00,2.482027780137927575e-01
6.580000000000000000e+02,9.377789605736130962e-01,7.187609905889775774e-01
6.590000000000000000e+02,2.305297262740517716e+00,9.757666628710858214e-01
6.590000000000000000e+02,2.415533742113167737e+00,5.405620131545441076e-01
6.590000000000000000e+02,1.338762459561965823e+00,6.403427801391303742e-01
6.590000000000000000e+02,1.788924976900218011e+00,3.093080431550569998e-01
6.590000000000000000e+02,2.843259450274175482e+00,6.914497059203624785e-01
6.590000000000000000e+02,2.239411938377227518e+00,9.236073534919441164e-01
6.590000000000000000e+02,5.695617044536771534e-01,3.485427094785654711e-01
6.590000000000000000e+02,4.079307234845009233e+00,4.489813813531385867e-01
6.590000000000000000e+02,4.609177788123296260e+00,4.875165819454991833e-01
6.590000000000000000e+02,4.817124371907413050e+00,1.510884141707919959e-01
6.600000000000000000e+02,4.640221967211895837e+00,8.818721203208963466e-01
6.600000000000000000e+02,3.215694068525625227e+00,3.099063897230619480e-01
6.600000000000000000e+02,1.233991821066462879e+00,1.479160083371861001e-01
6.600000000000000000e+02,1.922045382091606580e+00,2.867713476525545202e-01
6.600000000000000000e+02,4.466431610430309007e+00,3.592797409228398742e-01
6.600000000000000000e+02,3.572009662381590012e+00,6.750911187987377327e-01
6.600000000000000000e+02,1.386886720903685033e-01,1.314154644567923080e-01
6.600000000000000000e+02,4.267664946721890118e+00,2.325810662605931611e-02
6.600000000000000000e+02,1.984231454446748755e+00,1.508633370254219841e-02
6.600000000000000000e+02,3.387274676951770314e+00,9.856601819388841612e-01
6.610000000000000000e+02,4.684632069320839420e+00,4.954745238974077592e-01
6.610000000000000000e+02,7.193160581764085348e-01,1.766578839824117786e-01
6.610000000000000000e+02,2.959708790517909360e+00,6.882236437908750837e-01
6.610000000000000000e+02,1.305958079585028964e+00,7.752422807101913005e-01
6.610000000000000000e+02,3.378649713504743524e+00,4.846431940458626464e-01
6.610000000000000000e+02,3.505595230127295903e+00,1.052024534734748995e-01
6.610000000000000000e+02,1.811291353104837576e+00,6.493301492576276646e-01
6.610000000000000000e+02,1.458321282117065909e+00,9.075090845325912703e-01
6.610000000000000000e+02,1.362020411935515707e+00,8.454852140086474011e-01
6.610000000000000000e+02,3.720110025644589591e+00,3.364783825064834311e-01
6.620000000000000000e+02,2.842099321922480826e+00,5.973048560196880796e-01
6.620000000000000000e+02,1.513982533379442774e+00,9.204921462779618313e-01
6.620000000000000000e+02,2.165637809936757030e+00,3.685396328878720595e-01
6.620000000000000000e+02,8.939849880782346769e-01,4.174387308961907683e-01
6.620000000000000000e+02,4.915864392302865760e+00,3.914058699793352414e-01
6.620000000000000000e+02,1.595303563327843843e+00,7.506171064104228963e-01
6.620000000000000000e+02,3.509755989870960713e-01,9.065460827725102533e-02
6.620000000000000000e+02,4.903408051192253980e-01,8.578441141036641238e-02
6.620000000000000000e+02,1.615045267057086509e+00,2.007003580427380030e-01
6.620000000000000000e+02,2.955965951829909955e+00,7.593937190827504402e-02
6.630000000000000000e+02,3.212650075882625966e+00,9.989928644063340579e-01
6.630000000000000000e+02,3.515006025190156702e+00,2.484667605971437876e-01
6.630000000000000000e+02,4.447605777115841263e+00,1.508069570430546902e-01
6.630000000000000000e+02,4.835971153068219230e-03,7.256547389221832400e-01
6.630000000000000000e+02,2.348203447139487920e+00,5.974764180302939431e-01
6.630000000000000000e+02,2.476569878704591332e+00,2.060202575560121652e-02
6.630000000000000000e+02,4.254743819196450616e+00,5.280400508742043586e-01
6.630000000000000000e+02,4.974574808571302853e+00,8.047066100529838284e-01
6.630000000000000000e+02,1.435606344918912702e+00,3.427889530213334979e-02
6.630000000000000000e+02,3.571974258170735439e+00,3.784734074932690762e-01
6.640000000000000000e+02,1.092402206733777970e-01,4.637907113623400690e-01
6.640000000000000000e+02,2.426840466950333841e+00,3.860571403068413510e-01
6.640000000000000000e+02,4.936883471297167425e+00,9.786080231678117025e-01
6.640000000000000000e+02,2.182037832004923406e+00,3.326009544046163446e-01
6.640000000000000000e+02,1.483516632832261983e+00,6.626062717416636438e-02
6.640000000000000000e+02,5.918458636784151849e-01,6.822540516216900608e-01
6.640000000000000000e+02,3.253658553175948320e+00,2.838329423510396188e-01
6.640000000000000000e+02,2.220194299452380005e+00,8.782497227836671971e-01
6.640000000000000000e+02,1.640718549270554494e+00,2.515036485946520184e-01
6.640000000000000000e+02,2.381858396439335834e+00,5.548087371167649273e-01
6.650000000000000000e+02,9.722423877292774019e-02,5.492499830449166787e-01
6.650000000000000000e+02,4.303421412021839032e+00,2.661798252310906276e-01
6.650000000000000000e+02,3.881541255021087045e-01,4.198243056748814928e-01
6.650000000000000000e+02,6.608685850373297033e-01,6.928563020685840623e-02
6.650000000000000000e+02,3.169430494252268193e+00,8.365889428207522460e-01
6.650000000000000000e+02,1.514124379604636639e+00,7.922659211251835698e-01
6.650000000000000000e+02,1.923855003505234418e+00,6.724489109019693434e-02
6.650000000000000000e+02,3.661165334336649035e+00,1.340278953955643670e-01
